week_start,publisher,CDU/CSU_count,CDU/CSU_total,SPD_count,SPD_total,Grüne_count,Grüne_total,FDP_count,FDP_total,AfD_count,AfD_total,Die Linke_count,Die Linke_total,CDU/CSU_pct,SPD_pct,Grüne_pct,FDP_pct,AfD_pct,Die Linke_pct
2024-04-09,Maischberg,3,29,2,26,2,20,2,8,3,46,1,3,22.0,20.0,15.0,6.0,35.0,2.0
2024-04-16,Maischberg,3,20,3,24,2,18,3,27,2,5,0,0,21.0,26.0,19.0,29.0,5.0,0.0
2024-04-23,Maischberg,1,26,1,10,1,2,1,26,1,15,0,0,33.0,13.0,3.0,33.0,19.0,0.0
2024-04-30,Maischberg,3,31,3,11,3,22,3,41,3,29,0,0,23.0,8.0,16.0,31.0,22.0,0.0
2024-05-07,Maischberg,1,5,0,0,0,0,1,1,1,4,0,0,50.0,0.0,0.0,10.0,40.0,0.0
2024-05-14,Maischberg,2,25,2,17,2,16,2,44,1,16,0,0,21.0,14.0,14.0,37.0,14.0,0.0
2024-05-28,Maischberg,2,13,2,12,1,2,2,7,2,50,0,0,15.0,14.0,2.0,8.0,60.0,0.0
2024-07-02,Maischberg,1,14,1,3,1,3,1,10,1,26,1,1,25.0,5.0,5.0,18.0,46.0,2.0
2024-07-09,Maischberg,1,25,1,10,1,17,1,13,1,1,0,0,38.0,15.0,26.0,20.0,2.0,0.0
2024-07-30,Maischberg,2,35,2,10,2,23,2,19,2,12,0,0,35.0,10.0,23.0,19.0,12.0,0.0
2024-08-06,Maischberg,0,0,1,26,1,4,1,3,1,3,1,1,0.0,70.0,11.0,8.0,8.0,3.0
2024-08-27,Maischberg,1,11,1,4,1,15,1,13,1,7,1,4,20.0,7.0,28.0,24.0,13.0,7.0
2024-09-03,Maischberg,1,3,1,4,0,0,1,1,1,1,0,0,33.0,44.0,0.0,11.0,11.0,0.0
2024-09-10,Maischberg,1,17,1,17,1,41,1,13,1,13,0,0,17.0,17.0,41.0,13.0,13.0,0.0
2024-09-17,Maischberg,2,45,2,14,2,31,1,4,2,30,1,7,34.0,11.0,24.0,3.0,23.0,5.0
2024-09-24,Maischberg,1,19,1,9,1,6,1,11,1,22,1,1,28.0,13.0,9.0,16.0,32.0,1.0
2024-10-01,Maischberg,1,7,1,10,1,10,1,10,1,4,0,0,17.0,24.0,24.0,24.0,10.0,0.0
2024-10-08,Maischberg,2,46,2,12,2,20,2,15,2,46,2,9,31.0,8.0,14.0,10.0,31.0,6.0
2024-10-15,Maischberg,2,40,2,27,2,27,2,3,2,3,0,0,40.0,27.0,27.0,3.0,3.0,0.0
2024-11-05,Maischberg,2,31,2,19,2,10,1,5,2,30,1,2,32.0,20.0,10.0,5.0,31.0,2.0
2024-11-12,Maischberg,2,29,2,12,2,43,1,19,2,6,1,1,26.0,11.0,39.0,17.0,5.0,1.0
2024-11-19,Maischberg,2,13,2,44,2,14,2,12,2,4,0,0,15.0,51.0,16.0,14.0,5.0,0.0
2024-11-26,Maischberg,2,17,2,50,2,6,1,3,0,0,0,0,22.0,66.0,8.0,4.0,0.0,0.0
2024-12-03,Maischberg,2,15,2,8,1,1,2,11,2,24,1,1,25.0,13.0,2.0,18.0,40.0,2.0
2024-12-10,Maischberg,1,14,1,12,1,11,1,3,0,0,0,0,35.0,30.0,28.0,8.0,0.0,0.0
2024-12-17,Maischberg,1,24,1,3,1,6,1,4,0,0,0,0,65.0,8.0,16.0,11.0,0.0,0.0
2025-01-21,Maischberg,2,12,2,9,2,23,1,1,2,37,1,1,14.0,11.0,28.0,1.0,45.0,1.0
2025-01-28,Maischberg,3,37,3,29,3,13,1,3,3,62,0,0,26.0,20.0,9.0,2.0,43.0,0.0
2025-02-18,Maischberg,2,16,2,27,1,9,1,19,2,23,0,0,17.0,29.0,10.0,20.0,24.0,0.0
2025-02-25,Maischberg,2,51,2,49,2,24,1,7,2,55,2,24,24.0,23.0,11.0,3.0,26.0,11.0
2025-10-28,Maischberg,1,16,1,11,1,27,1,7,1,21,1,3,19.0,13.0,32.0,8.0,25.0,4.0
2025-12-02,Maischberg,1,26,1,4,1,5,1,3,1,41,1,1,32.0,5.0,6.0,4.0,51.0,1.0
2013-03-12,Markus Lanz,1,1,1,20,1,5,1,3,1,2,0,0,3.0,65.0,16.0,10.0,6.0,0.0
2013-04-09,Markus Lanz,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,100.0
2013-05-07,Markus Lanz,1,6,1,7,0,0,0,0,1,2,0,0,40.0,47.0,0.0,0.0,13.0,0.0
2013-11-12,Markus Lanz,0,0,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
2013-11-26,Markus Lanz,1,2,0,0,1,1,0,0,0,0,0,0,67.0,0.0,33.0,0.0,0.0,0.0
2013-12-10,Markus Lanz,1,6,0,0,0,0,1,9,1,1,0,0,38.0,0.0,0.0,56.0,6.0,0.0
2018-01-09,Markus Lanz,1,10,0,0,1,1,1,1,1,1,0,0,77.0,0.0,8.0,8.0,8.0,0.0
2018-02-06,Markus Lanz,1,15,1,4,1,5,1,8,1,10,0,0,36.0,10.0,12.0,19.0,24.0,0.0
2018-04-03,Markus Lanz,1,5,1,4,0,0,1,7,1,10,1,1,19.0,15.0,0.0,26.0,37.0,4.0
2018-04-10,Markus Lanz,1,6,1,3,1,1,0,0,1,4,0,0,43.0,21.0,7.0,0.0,29.0,0.0
2018-05-08,Markus Lanz,0,0,0,0,0,0,1,1,1,2,0,0,0.0,0.0,0.0,33.0,67.0,0.0
2018-06-05,Markus Lanz,1,2,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2018-08-21,Markus Lanz,2,9,2,4,2,13,2,4,2,4,1,1,26.0,11.0,37.0,11.0,11.0,3.0
2018-08-28,Markus Lanz,3,33,2,2,2,26,3,14,3,11,3,8,35.0,2.0,28.0,15.0,12.0,9.0
2018-09-04,Markus Lanz,0,0,0,0,1,2,1,6,0,0,0,0,0.0,0.0,25.0,75.0,0.0,0.0
2018-09-18,Markus Lanz,2,10,2,23,1,3,2,2,2,4,0,0,24.0,55.0,7.0,5.0,10.0,0.0
2018-09-25,Markus Lanz,3,50,3,32,3,8,3,8,3,10,1,1,46.0,29.0,7.0,7.0,9.0,1.0
2018-10-09,Markus Lanz,1,61,1,8,1,6,1,6,0,0,1,1,74.0,10.0,7.0,7.0,0.0,1.0
2018-10-16,Markus Lanz,3,79,3,52,3,68,3,8,3,5,1,1,37.0,24.0,32.0,4.0,2.0,0.0
2018-10-23,Markus Lanz,1,3,1,4,1,4,1,1,1,6,1,2,15.0,20.0,20.0,5.0,30.0,10.0
2018-10-30,Markus Lanz,1,51,1,17,1,21,1,6,1,6,0,0,50.0,17.0,21.0,6.0,6.0,0.0
2018-11-06,Markus Lanz,1,3,1,21,1,7,0,0,1,2,1,17,6.0,42.0,14.0,0.0,4.0,34.0
2018-12-04,Markus Lanz,0,0,1,3,1,2,0,0,0,0,0,0,0.0,60.0,40.0,0.0,0.0,0.0
